"samplename","time","sampletype","station","biol","tech","species_name","Nreads","station_num","station_type","model_out_name","corrected_prop","median_prop","lower_95","upper_95","sd_prop","total_reads_sample","uncorrected_prop","expected_prop","source","sample_type","sample"
"Pv18-1341",17553,"PvScat","CommencementBay",39,1,"Actinopteri",28981,1,"WildScat","17553_PvScat_1_39",0.146248148249323,0.141577830570169,0.0800292176975588,0.240115677225384,0.040847137940992,49030,0.591087089537018,NA,"WildScat","WildScat","Pv18-1341"
"Pv18-1343",17553,"PvScat","CommencementBay",41,1,"Actinopteri",4937,1,"WildScat","17553_PvScat_1_41",0.27687436022511,0.272082993150382,0.164306782962428,0.417763543011904,0.0648005743160412,6427,0.768165551579275,NA,"WildScat","WildScat","Pv18-1343"
"Pv18-1344",17553,"PvScat","CommencementBay",42,1,"Actinopteri",26220,1,"WildScat","17553_PvScat_1_42",0.611815859998284,0.616299493330497,0.427184652597144,0.769591219652792,0.0881345627085449,27175,0.964857405703772,NA,"WildScat","WildScat","Pv18-1344"
"Pv18-1347",17553,"PvScat","CommencementBay",45,1,"Actinopteri",7295,1,"WildScat","17553_PvScat_1_45",0.144767648090801,0.140131002898305,0.0789687191264062,0.238064352124555,0.0405461164380545,12316,0.592318934719065,NA,"WildScat","WildScat","Pv18-1347"
"Pv18-1348",17553,"PvScat","CommencementBay",46,1,"Actinopteri",22102,1,"WildScat","17553_PvScat_1_46",0.175029091489843,0.168028279919358,0.0821120822169189,0.305851920657122,0.0576833185743306,27239,0.811410110503322,NA,"WildScat","WildScat","Pv18-1348"
"Pv18-1349",17553,"PvScat","CommencementBay",47,1,"Actinopteri",2228,1,"WildScat","17553_PvScat_1_47",0.0136461741967727,0.0129673848111471,0.0068188611377941,0.02460299505626,0.00453340375094129,20800,0.107115384615385,NA,"WildScat","WildScat","Pv18-1349"
"Pv18-1353",17553,"PvScat","CommencementBay",51,1,"Actinopteri",11408,1,"WildScat","17553_PvScat_1_51",0.0419580615164106,0.0400650614143586,0.0213004592114125,0.0740603332582981,0.013479568835228,39393,0.28959459802503,NA,"WildScat","WildScat","Pv18-1353"
"Pv18-1354",17553,"PvScat","CommencementBay",52,1,"Actinopteri",9376,1,"WildScat","17553_PvScat_1_52",0.00522195060662276,0.00476771315781304,0.00200871062150212,0.0110419494969823,0.00236021753710211,73429,0.127687970692778,NA,"WildScat","WildScat","Pv18-1354"
"Pv18-1365",17553,"PvScat","CommencementBay",63,1,"Actinopteri",18990,1,"WildScat","17553_PvScat_1_63",0.0241039418097955,0.0225075877549883,0.0103052922073106,0.0469929321221662,0.00950404208231429,60939,0.311623098508344,NA,"WildScat","WildScat","Pv18-1365"
"Pv18-0554",17623,"PvScat","WoodardBay",4,1,"Actinopteri",3642,5,"WildScat","17623_PvScat_5_4",0.0543533031770998,0.0519998158785907,0.0280988025062782,0.0952767775820673,0.0171117409356171,11270,0.323158828748891,NA,"WildScat","WildScat","Pv18-0554"
"Pv18-0581",17641,"PvScat","CommencementBay",7,1,"Actinopteri",26055,1,"WildScat","17641_PvScat_1_7",0.105742515590742,0.101892493242222,0.0546891657170222,0.179897588501986,0.0322632067356094,46200,0.563961038961039,NA,"WildScat","WildScat","Pv18-0581"
"Pv18-0582",17641,"PvScat","CommencementBay",8,1,"Actinopteri",608,1,"WildScat","17641_PvScat_1_8",0.00790419244302799,0.00747698639068216,0.00392564437997336,0.0143383363655123,0.00265736378006554,9694,0.0627192077573757,NA,"WildScat","WildScat","Pv18-0582"
"Pv18-0583",17641,"PvScat","CommencementBay",9,1,"Actinopteri",1278,1,"WildScat","17641_PvScat_1_9",0.0113933642159124,0.0108194295533075,0.0057129702073164,0.0206187336463879,0.00379446392504821,14470,0.0883206634416033,NA,"WildScat","WildScat","Pv18-0583"
"Pv18-0595",17641,"PvScat","CommencementBay",13,1,"Actinopteri",9324,1,"WildScat","17641_PvScat_1_13",0.182320504513228,0.177569434463123,0.102004526090016,0.29236046771323,0.0485960724777025,14206,0.656342390539209,NA,"WildScat","WildScat","Pv18-0595"
"Pv18-0597",17641,"PvScat","CommencementBay",14,1,"Actinopteri",1112,1,"WildScat","17641_PvScat_1_14",0.0068596953563682,0.00650901884790986,0.00343625428169051,0.0124217296405958,0.00230087437760001,20282,0.05482694014397,NA,"WildScat","WildScat","Pv18-0597"
"Pv18-0600",17641,"PvScat","CommencementBay",15,1,"Actinopteri",982,1,"WildScat","17641_PvScat_1_15",0.0266274970486775,0.0253267769068099,0.0134331564204164,0.0475640667540415,0.00873141779294731,5246,0.187190240182997,NA,"WildScat","WildScat","Pv18-0600"
"Pv18-0602",17641,"PvScat","CommencementBay",16,1,"Actinopteri",766,1,"WildScat","17641_PvScat_1_16",0.0307641585298518,0.029335652405583,0.0154931706400664,0.0548320964061564,0.010019742752341,3632,0.210903083700441,NA,"WildScat","WildScat","Pv18-0602"
"Pv18-0608",17641,"PvScat","CommencementBay",18,1,"Actinopteri",2515,1,"WildScat","17641_PvScat_1_18",0.0628435242483358,0.0600991162529098,0.032179420834312,0.109674058009735,0.0198479667405135,6390,0.39358372456964,NA,"WildScat","WildScat","Pv18-0608"
"Pv18-0609",17641,"PvScat","CommencementBay",19,1,"Actinopteri",9782,1,"WildScat","17641_PvScat_1_19",0.14765520931587,0.142899385755212,0.080494926632335,0.24215342855946,0.0411891292373685,16399,0.596499786572352,NA,"WildScat","WildScat","Pv18-0609"
"Pv18-0611",17641,"PvScat","CommencementBay",20,1,"Actinopteri",5342,1,"WildScat","17641_PvScat_1_20",0.230335545204002,0.225300835221494,0.133043646528424,0.358993814166665,0.0575193771693102,7415,0.720431557653405,NA,"WildScat","WildScat","Pv18-0611"
"Pv18-0614",17641,"PvScat","CommencementBay",21,1,"Actinopteri",1064,1,"WildScat","17641_PvScat_1_21",0.0463968135203702,0.0442463173367989,0.0237551639255634,0.0819190303468645,0.0148088775597503,3673,0.289681459297577,NA,"WildScat","WildScat","Pv18-0614"
"Pv18-0551",17623,"PvScat","WoodardBay",1,1,"Actinopteri",4617,5,"WildScat","17623_PvScat_5_1",0.118151019436282,0.114062545520869,0.0633619349725543,0.197793669476532,0.03427358752948,8668,0.53264882325796,NA,"WildScat","WildScat","Pv18-0551"
"Pv18-0552",17623,"PvScat","WoodardBay",2,1,"Actinopteri",7081,5,"WildScat","17623_PvScat_5_2",0.0574652259855383,0.0548135715314985,0.0285069617632929,0.101151390906192,0.0188955736216707,17261,0.410231156943398,NA,"WildScat","WildScat","Pv18-0552"
"Pv18-0555",17623,"PvScat","WoodardBay",5,1,"Actinopteri",9650,5,"WildScat","17623_PvScat_5_5",0.0459564606230222,0.0439043805698205,0.0233853461441849,0.0811343554266962,0.0148171787775936,30549,0.315885953713706,NA,"WildScat","WildScat","Pv18-0555"
"Pv18-0556",17623,"PvScat","WoodardBay",6,1,"Actinopteri",14762,5,"WildScat","17623_PvScat_5_6",0.0586469866029088,0.0560838461886917,0.0302235764563193,0.102237975940514,0.0183744642168723,41330,0.357173965642391,NA,"WildScat","WildScat","Pv18-0556"
"Pv18-0557",17623,"PvScat","GertrudeIsland",1,1,"Actinopteri",11610,4,"WildScat","17623_PvScat_4_1",0.0470181966467437,0.0448828660786557,0.0241777149485078,0.0825661705977497,0.0149169844694739,39517,0.29379760609358,NA,"WildScat","WildScat","Pv18-0557"
"Pv18-0558",17623,"PvScat","GertrudeIsland",2,1,"Actinopteri",7178,4,"WildScat","17623_PvScat_4_2",0.22438001230512,0.219444132524006,0.128538790807369,0.35081509276315,0.0564737004061283,10061,0.713447967398867,NA,"WildScat","WildScat","Pv18-0558"
"Pv18-0559",17623,"PvScat","GertrudeIsland",3,1,"Actinopteri",23131,4,"WildScat","17623_PvScat_4_3",0.227428591216806,0.222225632973395,0.130824846208832,0.353940904289849,0.0568977146430226,32259,0.717040205834031,NA,"WildScat","WildScat","Pv18-0559"
"Pv18-0560",17623,"PvScat","GertrudeIsland",4,1,"Actinopteri",10790,4,"WildScat","17623_PvScat_4_4",0.161551762219154,0.156657754249018,0.0890542640630065,0.261877775239148,0.0442294864642084,17342,0.622188905547226,NA,"WildScat","WildScat","Pv18-0560"
"Pv18-0564",17623,"PvScat","GertrudeIsland",8,1,"Actinopteri",4699,4,"WildScat","17623_PvScat_4_8",0.0739312523481013,0.0707483479033212,0.0375144804061516,0.128962624899633,0.023345609476089,10279,0.457145636735091,NA,"WildScat","WildScat","Pv18-0564"
"Pv18-0575",17641,"PvScat","CommencementBay",1,1,"Actinopteri",297,1,"WildScat","17641_PvScat_1_1",0.00866833537744879,0.0082025106896452,0.00430656522882975,0.0158015156173554,0.00294344351697264,4339,0.0684489513712837,NA,"WildScat","WildScat","Pv18-0575"
"Pv18-0576",17641,"PvScat","CommencementBay",2,1,"Actinopteri",12568,1,"WildScat","17641_PvScat_1_2",0.476324560335423,0.475718412430932,0.322993405567364,0.636105537082858,0.079868564151115,14131,0.889392116623027,NA,"WildScat","WildScat","Pv18-0576"
"Pv18-0577",17641,"PvScat","CommencementBay",3,1,"Actinopteri",9042,1,"WildScat","17641_PvScat_1_3",0.132455216006115,0.127838027310375,0.0718732526822779,0.219180944820478,0.0377065068797568,15993,0.565372350403301,NA,"WildScat","WildScat","Pv18-0577"
"Pv18-0578",17641,"PvScat","CommencementBay",4,1,"Actinopteri",33,1,"WildScat","17641_PvScat_1_4",0.000434416031504802,0.00040672589920425,0.00019610665063431,0.000839942078564505,0.000167342717037812,10001,0.0032996700329967,NA,"WildScat","WildScat","Pv18-0578"
"Pv18-0579",17641,"PvScat","CommencementBay",5,1,"Actinopteri",1751,1,"WildScat","17641_PvScat_1_5",0.00557141118198841,0.00527859006960305,0.00279638510202636,0.0100616217631779,0.00186586963420876,38954,0.0449504543820917,NA,"WildScat","WildScat","Pv18-0579"
"Pv18-0617",17627,"PvScat","CommencementBay",2,1,"Actinopteri",448,1,"WildScat","17627_PvScat_1_2",0.00241577635934122,0.00228995244632428,0.00119142407416431,0.00444512414343522,0.000820451448188504,22527,0.0198872464154126,NA,"WildScat","WildScat","Pv18-0617"
"Pv18-0618",17627,"PvScat","CommencementBay",3,1,"Actinopteri",40559,1,"WildScat","17627_PvScat_1_3",0.188415784620414,0.183334099724712,0.105694268243579,0.300547313347584,0.0497424358137287,60942,0.665534442584753,NA,"WildScat","WildScat","Pv18-0618"
"Pv18-0620",17627,"PvScat","CommencementBay",5,1,"Actinopteri",18399,1,"WildScat","17627_PvScat_1_5",0.0776246773213686,0.0744665881943018,0.0406120679295936,0.133644002893387,0.0236916281911626,44212,0.416153985343346,NA,"WildScat","WildScat","Pv18-0620"
"Pv18-0621",17627,"PvScat","CommencementBay",6,1,"Actinopteri",15848,1,"WildScat","17627_PvScat_1_6",0.255179036869985,0.250240745323368,0.149336883805864,0.39005944452585,0.0614056687901302,21234,0.746350193086559,NA,"WildScat","WildScat","Pv18-0621"
"Pv18-0625",17627,"PvScat","CommencementBay",10,1,"Actinopteri",15269,1,"WildScat","17627_PvScat_1_10",0.130175109807634,0.125784010101882,0.07070317924597,0.216326159973874,0.0371378719302744,27247,0.560391969758139,NA,"WildScat","WildScat","Pv18-0625"
"Pv18-0626",17627,"PvScat","CommencementBay",11,1,"Actinopteri",1317,1,"WildScat","17627_PvScat_1_11",0.0153512475687959,0.014577380780432,0.00770743418658372,0.0276420802422113,0.00508947058517824,11364,0.115892291446674,NA,"WildScat","WildScat","Pv18-0626"
"Pv18-0629",17627,"PvScat","CommencementBay",14,1,"Actinopteri",16301,1,"WildScat","17627_PvScat_1_14",0.581096135049703,0.58319450614711,0.4251016276514,0.728836403648002,0.0781474813451812,17616,0.925351952770209,NA,"WildScat","WildScat","Pv18-0629"
"Pv18-0630",17627,"PvScat","CommencementBay",15,1,"Actinopteri",1139,1,"WildScat","17627_PvScat_1_15",0.0115269012394938,0.010932745128444,0.00578637558346636,0.020849442796631,0.00383410175897818,12761,0.0892563278739911,NA,"WildScat","WildScat","Pv18-0630"
"Pv18-0632",17627,"PvScat","CommencementBay",17,1,"Actinopteri",2151,1,"WildScat","17627_PvScat_1_17",0.087295107065632,0.0838453654437109,0.0459521777147854,0.149641361104393,0.0264477527775944,4804,0.447751873438801,NA,"WildScat","WildScat","Pv18-0632"
"Pv18-0633",17627,"PvScat","CommencementBay",18,1,"Actinopteri",7684,1,"WildScat","17627_PvScat_1_18",0.0231136566872061,0.0219836842742269,0.0116938296217744,0.0414412109523112,0.00755898322000082,46264,0.166090264568563,NA,"WildScat","WildScat","Pv18-0633"
"Pv18-0634",17627,"PvScat","CommencementBay",19,1,"Actinopteri",12876,1,"WildScat","17627_PvScat_1_19",0.345448438128041,0.341615570834773,0.214057452693845,0.499010798115761,0.0725778204868855,15674,0.821487814214623,NA,"WildScat","WildScat","Pv18-0634"
"Pv18-0635",17627,"PvScat","CommencementBay",20,1,"Actinopteri",763,1,"WildScat","17627_PvScat_1_20",0.00841252613795053,0.00798420959688651,0.0042098044402321,0.0152410109818619,0.00282004670697058,11466,0.0665445665445665,NA,"WildScat","WildScat","Pv18-0635"
"Pv18-0637",17627,"PvScat","CommencementBay",22,1,"Actinopteri",1378,1,"WildScat","17627_PvScat_1_22",0.0621936667072375,0.0595919036461085,0.0322133579142518,0.108463712535543,0.0194107257629219,3836,0.359228362877998,NA,"WildScat","WildScat","Pv18-0637"
"Pv18-0638",17627,"PvScat","CommencementBay",23,1,"Actinopteri",12336,1,"WildScat","17627_PvScat_1_23",0.0216118556440534,0.0199019124519011,0.00868635353341753,0.0440273312830105,0.00922280804980173,35137,0.351082904061246,NA,"WildScat","WildScat","Pv18-0638"
"Pv18-0643",17627,"PvScat","CommencementBay",27,1,"Actinopteri",2077,1,"WildScat","17627_PvScat_1_27",0.048184215706748,0.0460267209754372,0.0246790018922747,0.0845659033592897,0.0153012899622234,6937,0.299408966411994,NA,"WildScat","WildScat","Pv18-0643"
"Pv18-0644",17627,"PvScat","CommencementBay",28,1,"Actinopteri",1282,1,"WildScat","17627_PvScat_1_28",0.0125704823039302,0.0119382934062422,0.00630529787324817,0.0227838777497327,0.00418349701395631,13260,0.0966817496229261,NA,"WildScat","WildScat","Pv18-0644"
"Pv18-0645",17627,"PvScat","CommencementBay",29,1,"Actinopteri",20925,1,"WildScat","17627_PvScat_1_29",0.0818811860604895,0.0786077231211444,0.0429426521772942,0.140432711790282,0.0248512324522705,48616,0.430413855520816,NA,"WildScat","WildScat","Pv18-0645"
"Pv18-0648",17627,"PvScat","CommencementBay",32,1,"Actinopteri",15728,1,"WildScat","17627_PvScat_1_32",0.26607054506325,0.261205000391666,0.157157414769986,0.403322893170045,0.0630284643085445,20747,0.758085506338266,NA,"WildScat","WildScat","Pv18-0648"
"Pv18-0649",17627,"PvScat","CommencementBay",33,1,"Actinopteri",19425,1,"WildScat","17627_PvScat_1_33",0.737875716275727,0.742884300473373,0.602441357292595,0.847321261301219,0.0630018154093517,20184,0.962395957193817,NA,"WildScat","WildScat","Pv18-0649"
"Pv18-0650",17627,"PvScat","CommencementBay",34,1,"Actinopteri",6151,1,"WildScat","17627_PvScat_1_34",0.186576679632396,0.181596406701147,0.104559122981504,0.298409741415226,0.0494987054613114,9281,0.662751858635923,NA,"WildScat","WildScat","Pv18-0650"
"Pv18-0652",17627,"PvScat","CommencementBay",36,1,"Actinopteri",2429,1,"WildScat","17627_PvScat_1_36",0.03899639474822,0.0372291247185233,0.0198963631352079,0.0688869773521329,0.012528071805574,9529,0.254906076188477,NA,"WildScat","WildScat","Pv18-0652"
"Pv18-0654",17627,"PvScat","CommencementBay",38,1,"Actinopteri",17819,1,"WildScat","17627_PvScat_1_38",0.21769950594102,0.21257135400636,0.124357982473589,0.340772273926144,0.0552351881050807,25151,0.708480776112282,NA,"WildScat","WildScat","Pv18-0654"
"Pv18-0655",17627,"PvScat","CommencementBay",39,1,"Actinopteri",39151,1,"WildScat","17627_PvScat_1_39",0.772641956300725,0.777757911098173,0.647518086440064,0.870204949299127,0.0572960937946386,40414,0.968748453506211,NA,"WildScat","WildScat","Pv18-0655"
"Pv18-0657",17627,"PvScat","CommencementBay",41,1,"Actinopteri",5292,1,"WildScat","17627_PvScat_1_41",0.0388315533642775,0.0370015950581052,0.0199191228033027,0.0686688146227538,0.0124642331335942,20845,0.253873830654833,NA,"WildScat","WildScat","Pv18-0657"
"Pv18-0658",17627,"PvScat","CommencementBay",42,1,"Actinopteri",13265,1,"WildScat","17627_PvScat_1_42",0.528174509165873,0.529496649398276,0.370534236182171,0.682331332537483,0.0798067314288183,14599,0.908623878347832,NA,"WildScat","WildScat","Pv18-0658"
"Pv18-0659",17627,"PvScat","CommencementBay",43,1,"Actinopteri",13384,1,"WildScat","17627_PvScat_1_43",0.068613309691454,0.0657202918950774,0.0356283917981753,0.118844380128739,0.0211860926685496,34859,0.383946756935081,NA,"WildScat","WildScat","Pv18-0659"
"Pv18-0661",17627,"PvScat","CommencementBay",45,1,"Actinopteri",15507,1,"WildScat","17627_PvScat_1_45",0.264394172088196,0.259615917299376,0.155660224049541,0.400837368048688,0.0627849317054022,20499,0.75647592565491,NA,"WildScat","WildScat","Pv18-0661"
"Pv18-0663",17627,"PvScat","CommencementBay",47,1,"Actinopteri",3944,1,"WildScat","17627_PvScat_1_47",0.18265787792731,0.177785943646546,0.101679917881752,0.292827851660359,0.0487724255944208,6004,0.656895403064624,NA,"WildScat","WildScat","Pv18-0663"
"Pv18-0667",17627,"PvScat","CommencementBay",51,1,"Actinopteri",10312,1,"WildScat","17627_PvScat_1_51",0.188509757240334,0.183437823855202,0.101549961239209,0.305451956158332,0.0522831306515495,14216,0.725379853685988,NA,"WildScat","WildScat","Pv18-0667"
"Pv18-0670",17627,"PvScat","CommencementBay",54,1,"Actinopteri",17196,1,"WildScat","17627_PvScat_1_54",0.238659385384048,0.233765845200879,0.13804085518207,0.369405516955845,0.0587763577342583,23561,0.729850176138534,NA,"WildScat","WildScat","Pv18-0670"
"Pv18-0673",17627,"PvScat","CommencementBay",57,1,"Actinopteri",52650,1,"WildScat","17627_PvScat_1_57",0.498240958464151,0.49805333428815,0.343595204548341,0.656107260027548,0.0798907802177575,58636,0.897912545194079,NA,"WildScat","WildScat","Pv18-0673"
"Pv18-0674",17627,"PvScat","CommencementBay",58,1,"Actinopteri",56171,1,"WildScat","17627_PvScat_1_58",0.588372747111887,0.590326560103874,0.432904136402493,0.734891351554945,0.0775833971820237,156748,0.358352259677954,NA,"WildScat","WildScat","Pv18-0674"
"Pv18-0674",17627,"PvScat","CommencementBay",59,2,"Actinopteri",4465,1,"WildScat","17627_PvScat_1_59",0.498856371158091,0.499371241269519,0.342012393090473,0.657835583484309,0.0806412457766096,156748,0.0284852119325286,NA,"WildScat","WildScat","Pv18-0674"
"Pv18-0674",17627,"PvScat","CommencementBay",60,3,"Actinopteri",83513,1,"WildScat","17627_PvScat_1_60",0.549177469452374,0.550314983695191,0.391809237844442,0.700831125843989,0.0791947283161435,156748,0.532785107305994,NA,"WildScat","WildScat","Pv18-0674"
"Pv18-0678",17627,"PvScat","CommencementBay",64,1,"Actinopteri",3917,1,"WildScat","17627_PvScat_1_64",0.0238322993265487,0.0226668183041479,0.0120115345299829,0.0425765906067713,0.00785129950936024,21113,0.185525505612656,NA,"WildScat","WildScat","Pv18-0678"
"Pv18-0679",17627,"PvScat","CommencementBay",65,1,"Actinopteri",130696,1,"WildScat","17627_PvScat_1_65",0.884517126480698,0.888721331632995,0.807294887920231,0.938820923724669,0.0338738881333829,132544,0.986057460164172,NA,"WildScat","WildScat","Pv18-0679"
"Pv18-0680",17627,"PvScat","CommencementBay",66,1,"Actinopteri",11482,1,"WildScat","17627_PvScat_1_66",0.144029215798615,0.139518566615065,0.0786008540576759,0.236887024869746,0.0403610557724173,19481,0.589394794928392,NA,"WildScat","WildScat","Pv18-0680"
"Pv18-0681",17627,"PvScat","CommencementBay",67,1,"Actinopteri",3895,1,"WildScat","17627_PvScat_1_67",0.115443112374971,0.111410889198715,0.061966975002952,0.19342013812757,0.033623168441753,7405,0.525995948683322,NA,"WildScat","WildScat","Pv18-0681"
"Pv18-0682",17627,"PvScat","CommencementBay",68,1,"Actinopteri",17808,1,"WildScat","17627_PvScat_1_68",0.338051800432488,0.334273901341008,0.209777308432107,0.491329244726145,0.0718549630139631,21811,0.81646875429829,NA,"WildScat","WildScat","Pv18-0682"
"Pv18-0683",17627,"PvScat","CommencementBay",69,1,"Actinopteri",5364,1,"WildScat","17627_PvScat_1_69",0.0793326650316381,0.0760780387088851,0.0415952178422358,0.13628032688962,0.024191100956412,12568,0.426798217695735,NA,"WildScat","WildScat","Pv18-0683"
